Date;SBERBANK OF RUSSIA;VTB BANK;BK OTKRITIE;AVTOVAZ;KAMAZ;SOLLERS;MMC NORILSK NICKEL;POLYUS;SEVERSTAL;OC ROSNEFT;GAZPROM;OIL COMPANY LUKOIL;MAGNIT;LENTA 144A GDR (MIC);M VIDEO;MOBILE TELESYSTEMS;MEGAFON;ROSTELECOM;URALKALI;PHOSAGRO;ACRON;INTER RAO UES;RUSHYDRO;FED.GRID CO.OF UNG.SY.
27.12.2005;37.4868;NA;NA;9.4286;26.5;500.99;2297.757;NA;288;NA;194.3535;1723;NA;NA;NA;34.49;NA;64.44;NA;NA;NA;NA;NA;NA
28.12.2005;37.0356;NA;NA;9.214;27;500.5;2288.781;NA;287;NA;191.8633;1712;NA;NA;NA;35.05;NA;64.3;NA;NA;NA;NA;NA;NA
29.12.2005;37.6508;NA;NA;9.3353;27.36;514;2291.474;NA;286;NA;190.9822;1704;NA;NA;NA;34.87;NA;64.4;NA;NA;NA;NA;NA;NA
30.12.2005;37.4222;NA;NA;9.8021;27.36;523.8899;2293.26;NA;289;NA;195.17;1707;NA;NA;NA;34.58;NA;64.55;NA;NA;NA;NA;NA;NA
02.01.2006;37.4222;NA;NA;9.8021;27.36;523.8899;2293.26;NA;289;NA;195.17;1707;NA;NA;NA;34.58;NA;64.55;NA;NA;NA;NA;NA;NA
03.01.2006;37.4222;NA;NA;9.8021;27.36;523.8899;2293.26;NA;289;NA;195.17;1707;NA;NA;NA;35.22;NA;64.55;NA;NA;NA;NA;NA;NA
04.01.2006;37.4222;NA;NA;9.8021;27.36;523.8899;2293.26;NA;289;NA;195.17;1707;NA;NA;NA;34.94;NA;64.55;NA;NA;NA;NA;NA;NA
05.01.2006;37.4222;NA;NA;9.8021;27.36;523.8899;2293.26;NA;289;NA;195.17;1707;NA;NA;NA;35.45;NA;64.55;NA;NA;NA;NA;NA;NA
06.01.2006;37.4222;NA;NA;9.8021;27.36;523.8899;2293.26;NA;289;NA;195.17;1707;NA;NA;NA;35.03;NA;64.55;NA;NA;NA;NA;NA;NA
09.01.2006;37.4222;NA;NA;9.8021;27.36;523.8899;2293.26;NA;289;NA;195.17;1707;NA;NA;NA;34.98;NA;64.55;NA;NA;NA;NA;NA;NA
10.01.2006;39.8375;NA;NA;9.8497;26.51;515.7998;2357;NA;292.0098;NA;217.78;1812;NA;NA;NA;35.99;NA;67.79;NA;NA;NA;NA;NA;NA
